resolucion,expediente,matricula,curso,margen,punto,X,Y,sistema,orden_publicacion,bo,url,consulta
101/14,34-207.589/12,4191 remanente Fca. Vaqueros,Los Nogales Norte o El Cajón,izq,LRI-18,3557628.68,7269944.19,sin declarar; el edicto rotula X la coordenada norte y Y la este,100041196,"19.299 y 19.300, 12 y 13/05/2014",,19/09/2026
101/14,34-207.589/12,4191 remanente Fca. Vaqueros,Los Nogales Norte o El Cajón,izq,LRI-19,3557873.26,7269783.48,sin declarar; el edicto rotula X la coordenada norte y Y la este,100041196,"19.299 y 19.300, 12 y 13/05/2014",,19/09/2026
101/14,34-207.589/12,4191 remanente Fca. Vaqueros,Los Nogales Norte o El Cajón,izq,LRI-20,3557919.95,7269765.0,sin declarar; el edicto rotula X la coordenada norte y Y la este,100041196,"19.299 y 19.300, 12 y 13/05/2014",,19/09/2026
101/14,34-207.589/12,4191 remanente Fca. Vaqueros,Los Nogales Norte o El Cajón,izq,LRI-21,3557978.13,7269712.05,sin declarar; el edicto rotula X la coordenada norte y Y la este,100041196,"19.299 y 19.300, 12 y 13/05/2014",,19/09/2026
101/14,34-207.589/12,4191 remanente Fca. Vaqueros,Los Nogales Norte o El Cajón,izq,LRI-22,3557998.77,7269685.63,sin declarar; el edicto rotula X la coordenada norte y Y la este,100041196,"19.299 y 19.300, 12 y 13/05/2014",,19/09/2026
101/14,34-207.589/12,4191 remanente Fca. Vaqueros,Los Nogales Norte o El Cajón,izq,LRI-23,3558009.15,7269657.39,sin declarar; el edicto rotula X la coordenada norte y Y la este,100041196,"19.299 y 19.300, 12 y 13/05/2014",,19/09/2026
101/14,34-207.589/12,4191 remanente Fca. Vaqueros,Los Nogales Norte o El Cajón,der,LRD-24,3557940.4,7269604.81,sin declarar; el edicto rotula X la coordenada norte y Y la este,100041196,"19.299 y 19.300, 12 y 13/05/2014",,19/09/2026
101/14,34-207.589/12,4191 remanente Fca. Vaqueros,Los Nogales Norte o El Cajón,der,LRD-25,3557920.18,7269644.43,sin declarar; el edicto rotula X la coordenada norte y Y la este,100041196,"19.299 y 19.300, 12 y 13/05/2014",,19/09/2026
101/14,34-207.589/12,4191 remanente Fca. Vaqueros,Los Nogales Norte o El Cajón,der,LRD-26,3557852.12,7269711.01,sin declarar; el edicto rotula X la coordenada norte y Y la este,100041196,"19.299 y 19.300, 12 y 13/05/2014",,19/09/2026
101/14,34-207.589/12,4191 remanente Fca. Vaqueros,Los Nogales Norte o El Cajón,der,LRD-27,3557779.44,7269746.32,sin declarar; el edicto rotula X la coordenada norte y Y la este,100041196,"19.299 y 19.300, 12 y 13/05/2014",,19/09/2026
101/14,34-207.589/12,4191 remanente Fca. Vaqueros,Los Nogales Norte o El Cajón,der,LRD-28,3557711.54,7269837.82,sin declarar; el edicto rotula X la coordenada norte y Y la este,100041196,"19.299 y 19.300, 12 y 13/05/2014",,19/09/2026
101/14,34-207.589/12,4191 remanente Fca. Vaqueros,Los Nogales Norte o El Cajón,der,LRD-29,3557588.64,7269909.41,sin declarar; el edicto rotula X la coordenada norte y Y la este,100041196,"19.299 y 19.300, 12 y 13/05/2014",,19/09/2026
101/14,34-207.589/12,4191 remanente Fca. Vaqueros,Los Nogales Norte o El Cajón,der,LRD-30,3557540.26,7269923.45,sin declarar; el edicto rotula X la coordenada norte y Y la este,100041196,"19.299 y 19.300, 12 y 13/05/2014",,19/09/2026
101/14,34-207.589/12,4191 remanente Fca. Vaqueros,Los Nogales Norte o El Cajón,der,LRD-31,3557510.94,7269918.62,sin declarar; el edicto rotula X la coordenada norte y Y la este,100041196,"19.299 y 19.300, 12 y 13/05/2014",,19/09/2026
101/14,34-207.589/12,4191 remanente Fca. Vaqueros,Los Nogales Norte o El Cajón,der,LRD-32,3557471.79,7269931.86,sin declarar; el edicto rotula X la coordenada norte y Y la este,100041196,"19.299 y 19.300, 12 y 13/05/2014",,19/09/2026
101/14,34-207.589/12,4191 remanente Fca. Vaqueros,Los Nogales Norte o El Cajón,der,LRD-33,3557436.24,7269940.7,sin declarar; el edicto rotula X la coordenada norte y Y la este,100041196,"19.299 y 19.300, 12 y 13/05/2014",,19/09/2026
101/14,34-207.589/12,4191 remanente Fca. Vaqueros,Los Nogales Norte o El Cajón,der,LRD-34,3557402.93,7269936.18,sin declarar; el edicto rotula X la coordenada norte y Y la este,100041196,"19.299 y 19.300, 12 y 13/05/2014",,19/09/2026
101/14,34-207.589/12,4191 remanente Fca. Vaqueros,Los Nogales Norte o El Cajón,der,LRD-35,3557347.94,7269942.25,sin declarar; el edicto rotula X la coordenada norte y Y la este,100041196,"19.299 y 19.300, 12 y 13/05/2014",,19/09/2026
101/14,34-207.589/12,4191 remanente Fca. Vaqueros,Los Nogales Norte o El Cajón,der,LRD-36,3557323.83,7269936.15,sin declarar; el edicto rotula X la coordenada norte y Y la este,100041196,"19.299 y 19.300, 12 y 13/05/2014",,19/09/2026
101/14,34-207.589/12,4191 remanente Fca. Vaqueros,Los Nogales Norte o El Cajón,der,LRD-37,3557295.34,7269937.72,sin declarar; el edicto rotula X la coordenada norte y Y la este,100041196,"19.299 y 19.300, 12 y 13/05/2014",,19/09/2026
101/14,34-207.589/12,4191 remanente Fca. Vaqueros,Los Nogales Norte o El Cajón,der,LRD-38,3557271.11,7269949.89,sin declarar; el edicto rotula X la coordenada norte y Y la este,100041196,"19.299 y 19.300, 12 y 13/05/2014",,19/09/2026
101/14,34-207.589/12,4191 remanente Fca. Vaqueros,Los Nogales Norte o El Cajón,der,LRD-39,3557190.08,7269968.08,sin declarar; el edicto rotula X la coordenada norte y Y la este,100041196,"19.299 y 19.300, 12 y 13/05/2014",,19/09/2026
101/14,34-207.589/12,4191 remanente Fca. Vaqueros,Los Nogales Norte o El Cajón,der,LRD-40,3557126.2,7270006.23,sin declarar; el edicto rotula X la coordenada norte y Y la este,100041196,"19.299 y 19.300, 12 y 13/05/2014",,19/09/2026
101/14,34-207.589/12,4191 remanente Fca. Vaqueros,Los Nogales Norte o El Cajón,der,LRD-41,3557053.72,7270022.48,sin declarar; el edicto rotula X la coordenada norte y Y la este,100041196,"19.299 y 19.300, 12 y 13/05/2014",,19/09/2026
101/14,34-207.589/12,4191 remanente Fca. Vaqueros,Los Nogales Norte o El Cajón,der,LRD-42,3556898.29,7270011.87,sin declarar; el edicto rotula X la coordenada norte y Y la este,100041196,"19.299 y 19.300, 12 y 13/05/2014",,19/09/2026
101/14,34-207.589/12,4191 remanente Fca. Vaqueros,Los Nogales Norte o El Cajón,der,LRD-43,3556873.46,7269997.8,sin declarar; el edicto rotula X la coordenada norte y Y la este,100041196,"19.299 y 19.300, 12 y 13/05/2014",,19/09/2026
101/14,34-207.589/12,4191 remanente Fca. Vaqueros,Los Nogales Norte o El Cajón,der,LRD-44,3556848.85,7269996.32,sin declarar; el edicto rotula X la coordenada norte y Y la este,100041196,"19.299 y 19.300, 12 y 13/05/2014",,19/09/2026
101/14,34-207.589/12,4191 remanente Fca. Vaqueros,Los Nogales Norte o El Cajón,der,LRD-45,3556756.81,7270002.34,sin declarar; el edicto rotula X la coordenada norte y Y la este,100041196,"19.299 y 19.300, 12 y 13/05/2014",,19/09/2026
101/14,34-207.589/12,4191 remanente Fca. Vaqueros,Los Nogales Norte o El Cajón,der,LRD-46,3556736.57,7269995.65,sin declarar; el edicto rotula X la coordenada norte y Y la este,100041196,"19.299 y 19.300, 12 y 13/05/2014",,19/09/2026
101/14,34-207.589/12,4191 remanente Fca. Vaqueros,Los Nogales Norte o El Cajón,der,LRD-47,3556712.41,7269974.18,sin declarar; el edicto rotula X la coordenada norte y Y la este,100041196,"19.299 y 19.300, 12 y 13/05/2014",,19/09/2026
101/14,34-207.589/12,4191 remanente Fca. Vaqueros,Los Nogales Norte o El Cajón,der,LRD-48,3556679.32,7269971.85,sin declarar; el edicto rotula X la coordenada norte y Y la este,100041196,"19.299 y 19.300, 12 y 13/05/2014",,19/09/2026
101/14,34-207.589/12,4191 remanente Fca. Vaqueros,Los Nogales Norte o El Cajón,der,LRD-49,3556574.82,7269994.11,sin declarar; el edicto rotula X la coordenada norte y Y la este,100041196,"19.299 y 19.300, 12 y 13/05/2014",,19/09/2026
101/14,34-207.589/12,4191 remanente Fca. Vaqueros,Los Nogales Norte o El Cajón,der,LRD-50,3556532.24,7270023.11,sin declarar; el edicto rotula X la coordenada norte y Y la este,100041196,"19.299 y 19.300, 12 y 13/05/2014",,19/09/2026
101/14,34-207.589/12,4191 remanente Fca. Vaqueros,Los Nogales Norte o El Cajón,der,LRD-80,3556501.35,7270045.31,sin declarar; el edicto rotula X la coordenada norte y Y la este,100041196,"19.299 y 19.300, 12 y 13/05/2014",,19/09/2026
101/14,34-207.589/12,4191 remanente Fca. Vaqueros,Los Nogales Norte o El Cajón,der,LRD-81,3556470.36,7270072.99,sin declarar; el edicto rotula X la coordenada norte y Y la este,100041196,"19.299 y 19.300, 12 y 13/05/2014",,19/09/2026
101/14,34-207.589/12,4191 remanente Fca. Vaqueros,Los Nogales Norte o El Cajón,der,LRD-82,3556448.07,7270116.48,sin declarar; el edicto rotula X la coordenada norte y Y la este,100041196,"19.299 y 19.300, 12 y 13/05/2014",,19/09/2026
101/14,34-207.589/12,4191 remanente Fca. Vaqueros,Los Nogales Norte o El Cajón,der,LRD-83,3556384.12,7270191.91,sin declarar; el edicto rotula X la coordenada norte y Y la este,100041196,"19.299 y 19.300, 12 y 13/05/2014",,19/09/2026
101/14,34-207.589/12,4191 remanente Fca. Vaqueros,Los Nogales Norte o El Cajón,der,LRD-84,3556310.59,7270203.89,sin declarar; el edicto rotula X la coordenada norte y Y la este,100041196,"19.299 y 19.300, 12 y 13/05/2014",,19/09/2026
101/14,34-207.589/12,4191 remanente Fca. Vaqueros,Los Nogales Norte o El Cajón,der,LRD-85,3556268.92,7270219.03,sin declarar; el edicto rotula X la coordenada norte y Y la este,100041196,"19.299 y 19.300, 12 y 13/05/2014",,19/09/2026
101/14,34-207.589/12,4191 remanente Fca. Vaqueros,Los Nogales Norte o El Cajón,der,LRD-86,3556238.96,7270256.76,sin declarar; el edicto rotula X la coordenada norte y Y la este,100041196,"19.299 y 19.300, 12 y 13/05/2014",,19/09/2026
101/14,34-207.589/12,4191 remanente Fca. Vaqueros,Los Nogales Norte o El Cajón,der,LRD-87,3556200.66,7270284.88,sin declarar; el edicto rotula X la coordenada norte y Y la este,100041196,"19.299 y 19.300, 12 y 13/05/2014",,19/09/2026
101/14,34-207.589/12,4191 remanente Fca. Vaqueros,Los Nogales Norte o El Cajón,der,LRD-88,3556181.11,7270287.09,sin declarar; el edicto rotula X la coordenada norte y Y la este,100041196,"19.299 y 19.300, 12 y 13/05/2014",,19/09/2026
101/14,34-207.589/12,4191 remanente Fca. Vaqueros,Los Nogales Norte o El Cajón,der,LRD-89,3556168.04,7270301.68,sin declarar; el edicto rotula X la coordenada norte y Y la este,100041196,"19.299 y 19.300, 12 y 13/05/2014",,19/09/2026
101/14,34-207.589/12,4191 remanente Fca. Vaqueros,Los Nogales Sur o El Cajón (así en el edicto),izq,LRI-50,3556532.24,7270023.11,sin declarar; el edicto rotula X la coordenada norte y Y la este,100041196,"19.299 y 19.300, 12 y 13/05/2014",,19/09/2026
101/14,34-207.589/12,4191 remanente Fca. Vaqueros,Los Nogales Sur o El Cajón (así en el edicto),izq,LRI-51,3556485.35,7270035.01,sin declarar; el edicto rotula X la coordenada norte y Y la este,100041196,"19.299 y 19.300, 12 y 13/05/2014",,19/09/2026
101/14,34-207.589/12,4191 remanente Fca. Vaqueros,Los Nogales Sur o El Cajón (así en el edicto),izq,LRI-52,3556454.87,7270034.78,sin declarar; el edicto rotula X la coordenada norte y Y la este,100041196,"19.299 y 19.300, 12 y 13/05/2014",,19/09/2026
